geo,time,edu_cned_14,teaching_mode,plan,fp_ciclos,value
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Industrias Extractivas,5776
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Industrias Alimentarias,970
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Imagen y Sonido,7896
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Imagen Personal,8703
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Hostelería y Turismo,7075
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Fabricación Mecánica,6883
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Energía y Agua,9081
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Electricidad y Electrónica,6457
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Edificación y Obra Civil,4314
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Comercio y Marketing,2681
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Artes y Artesanías,2672
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Artes Gráficas,6748
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Agraria,8274
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Administración y Gestión,6441
España,2012-2013,FP Básica y Grado Medio,Presencial,LOE,Actividades Físicas y Deportivas,514
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Todas las familias,6035
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,"Servicios personales, socioculturales y a la comunidad",4292
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Servicios a la empresa,5208
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,"Agricultura, pesca, extracción y energía",6451
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,"Comercio, transporte y reparación de vehículos",595
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Construcción,1693
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Industria,4803
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Hostelería,7175
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Actividades sanitarias,255
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Familias STEM,111
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Familias Industriales,1820
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Familias ni Industriales ni STEM,3052
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Vidrio y Cerámica,6829
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,No distribuido por familia profesional,3732
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Transporte y Mantenimiento de Vehículos,8238
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,"Textil, Confección y Piel",8169
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Servicios Socioculturales y a la Comunidad,9743
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Seguridad y Medio Ambiente,4932
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Sanidad,5062
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Química,9039
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Marítimo-Pesquera,6604
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,"Madera, Mueble y Corcho",1526
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Instalación y Mantenimiento,8940
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Informática y Comunicaciones,3436
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Industrias Extractivas,4312
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Industrias Alimentarias,5110
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Imagen y Sonido,4541
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Imagen Personal,13
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Hostelería y Turismo,744
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Fabricación Mecánica,9263
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Energía y Agua,4886
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Electricidad y Electrónica,5176
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Edificación y Obra Civil,4685
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Comercio y Marketing,9738
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Artes y Artesanías,6287
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Artes Gráficas,9902
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Agraria,7650
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Administración y Gestión,8682
España,2012-2013,FP Básica y Grado Medio,Presencial,LOGSE,Actividades Físicas y Deportivas,1397
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Todas las familias,5949
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,"Servicios personales, socioculturales y a la comunidad",3523
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Servicios a la empresa,6251
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,"Agricultura, pesca, extracción y energía",7431
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,"Comercio, transporte y reparación de vehículos",5106
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Construcción,6318
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Industria,1943
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Hostelería,6143
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Actividades sanitarias,5102
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Familias STEM,8545
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Familias Industriales,4375
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Familias ni Industriales ni STEM,3058
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Vidrio y Cerámica,4770
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,No distribuido por familia profesional,9021
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Transporte y Mantenimiento de Vehículos,7785
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,"Textil, Confección y Piel",7960
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Servicios Socioculturales y a la Comunidad,704
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Seguridad y Medio Ambiente,9373
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Sanidad,9638
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Química,2943
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Marítimo-Pesquera,9290
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,"Madera, Mueble y Corcho",8592
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Instalación y Mantenimiento,9527
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Informática y Comunicaciones,5092
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Industrias Extractivas,7407
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Industrias Alimentarias,7993
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Imagen y Sonido,2652
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Imagen Personal,5395
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Hostelería y Turismo,5709
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Fabricación Mecánica,4256
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Energía y Agua,5157
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Electricidad y Electrónica,9330
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Edificación y Obra Civil,6002
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Comercio y Marketing,8359
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Artes y Artesanías,3228
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Artes Gráficas,8895
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Agraria,9735
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Administración y Gestión,4390
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOE,Actividades Físicas y Deportivas,9011
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Todas las familias,617
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,"Servicios personales, socioculturales y a la comunidad",8329
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Servicios a la empresa,1597
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,"Agricultura, pesca, extracción y energía",6705
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,"Comercio, transporte y reparación de vehículos",8392
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Construcción,7049
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Industria,4660
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Hostelería,5972
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Actividades sanitarias,1557
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Familias STEM,3568
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Familias Industriales,8426
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Familias ni Industriales ni STEM,5939
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Vidrio y Cerámica,8269
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,No distribuido por familia profesional,3563
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Transporte y Mantenimiento de Vehículos,7202
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,"Textil, Confección y Piel",3780
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Servicios Socioculturales y a la Comunidad,2885
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Seguridad y Medio Ambiente,3777
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Sanidad,7227
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Química,6639
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Marítimo-Pesquera,4189
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,"Madera, Mueble y Corcho",9282
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Instalación y Mantenimiento,8301
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Informática y Comunicaciones,6087
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Industrias Extractivas,5506
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Industrias Alimentarias,8552
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Imagen y Sonido,3909
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Imagen Personal,8374
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Hostelería y Turismo,7482
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Fabricación Mecánica,3882
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Energía y Agua,2065
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Electricidad y Electrónica,5311
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Edificación y Obra Civil,9212
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Comercio y Marketing,2622
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Artes y Artesanías,7847
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Artes Gráficas,1925
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Agraria,5929
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Administración y Gestión,3428
España,2012-2013,FP Básica y Grado Medio,A Distancia,LOGSE,Actividades Físicas y Deportivas,7887
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Todas las familias,8105
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",2512
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Servicios a la empresa,6795
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",7199
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",8886
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Construcción,5880
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Industria,9223
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Hostelería,7646
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Actividades sanitarias,3891
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Familias STEM,6176
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Familias Industriales,9044
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Familias ni Industriales ni STEM,8602
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Vidrio y Cerámica,5983
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,No distribuido por familia profesional,9581
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,1035
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Textil, Confección y Piel",8815
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,4560
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Seguridad y Medio Ambiente,122
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Sanidad,3266
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Química,9351
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Marítimo-Pesquera,3711
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Madera, Mueble y Corcho",1278
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Instalación y Mantenimiento,1079
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Informática y Comunicaciones,9938
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Industrias Extractivas,5690
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Industrias Alimentarias,2903
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Imagen y Sonido,3773
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Imagen Personal,5967
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Hostelería y Turismo,3343
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Fabricación Mecánica,6295
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Energía y Agua,5312
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Electricidad y Electrónica,4178
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Edificación y Obra Civil,2564
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Comercio y Marketing,8831
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Artes y Artesanías,4933
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Artes Gráficas,7269
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Agraria,3781
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Administración y Gestión,9151
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Actividades Físicas y Deportivas,5678
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Todas las familias,9146
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",6544
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Servicios a la empresa,6229
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",9903
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",638
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Construcción,986
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Industria,2528
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Hostelería,9806
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Actividades sanitarias,5259
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Familias STEM,1701
España,2012-2013,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Familias Industriales,8287
